"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"59aea79fb595087a249169c4";"Liste des équipements liés à la petite enfance";"liste-des-equipements-lies-a-la-petite-enfance";"";"https://www.data.gouv.fr/datasets/liste-des-equipements-lies-a-la-petite-enfance";"Métropole Nice Côte d'Azur";"59aea226c751df38f3f6834b";"";"";"Vous trouverez ici la liste des établissements liés à la petite enfance sur le territoire de la Métropole.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2014-05-30T00:00:00";"2019-05-17T00:00:00";"creche,petite-enfance,social";False;3;3;"ods,xls,csv";"CKAN";"opendata.nicecotedazur.org";"2014-05-30T00:00:00";"";"http://opendata.nicecotedazur.org/data/dataset/liste-des-equipements-lies-a-la-petite-enfance";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2812;781
"59aea792b595087a239169cb";"Cartographie des stations d'épuration";"cartographie-des-stations-d-epuration";"";"https://www.data.gouv.fr/datasets/cartographie-des-stations-d-epuration";"Métropole Nice Côte d'Azur";"59aea226c751df38f3f6834b";"";"";"Vosu trouverez ici la localisation des stations d'épuration de la Métropole Nice Cote d'Azur à l'échelle cadastrale.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2014-05-30T00:00:00";"2019-05-17T00:00:00";"assainissement,epuration,station,step";False;5;5;"shp,csv,kmz,geojson,json";"CKAN";"opendata.nicecotedazur.org";"2014-05-30T00:00:00";"";"http://opendata.nicecotedazur.org/data/dataset/cartographie-des-stations-d-epuration";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";4245;2183
"59aea78ab595087a249169bb";"Cartographie des écoles et groupes scolaires de la Ville de Nice";"cartographie-des-ecoles-et-groupes-scolaires-de-la-ville-de-nice";"";"https://www.data.gouv.fr/datasets/cartographie-des-ecoles-et-groupes-scolaires-de-la-ville-de-nice";"Métropole Nice Côte d'Azur";"59aea226c751df38f3f6834b";"";"";"Cartographie des écoles et groupes scolaires de la Ville de Nice. Les metadonnées sont contenues dans le fichier pdf.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2014-05-30T00:00:00";"2019-05-17T00:00:00";"ecole,primaire,scolaire";False;7;7;"shp,csv,kmz,geojson,pdf,json";"CKAN";"opendata.nicecotedazur.org";"2014-05-30T00:00:00";"";"http://opendata.nicecotedazur.org/data/dataset/cartographie-des-ecoles-et-groupes-scolaires-de-la-ville-de-nice";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2724;1380
"5387fd91a3a7291cb36754e0";"Résultats des élections européennes de 2014 par commune";"resultats-des-elections-europeennes-de-2014-par-commune";"";"https://www.data.gouv.fr/datasets/resultats-des-elections-europeennes-de-2014-par-commune";"";"";"joel-gombin";"5387e530a3a7291cb367547f";"Ce jeu de données a été élaboré à partir des [résultats diffusés par le ministère de l'intérieur](http://www.data.gouv.fr/fr/dataset/elections-europeennes-2014-resulta-1). Les résultats ont été sommés par étiquette politique et sont directement utilisables. ";"";"punctual";"Licence Ouverte / Open Licence";"2014-05-25";"2014-05-25";"fr:commune";"France";False;"2014-05-29T16:07:13.062000";"2016-03-05T15:33:54.074000";"communes,csv,elections-europeennes-2014";False;1;1;"csv";"";"";"";"";"";"1.00";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;2;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2210;366
"5387fc75a3a7291cb36754da";"Publicité annuelle des marchés conclus en 2013";"publicite-annuelle-des-marches-conclus-en-20-0";"";"https://www.data.gouv.fr/datasets/publicite-annuelle-des-marches-conclus-en-20-0";"";"";"";"";"- Maîtrise d'œuvre pour la construction d'un espace de baignade au camping
Marché attribué à Atelier KPDP (73000) le 05/12/2013
- Création d’un réseau d’eaux pluviales sous le chemin des Galles 
Marché attribué à VTM COUTURIER	(73170) le 18/12/2013
- Travaux de voirie 2013 
Marché attribué à EIFFAGE TRAVAUX PUBLICS (73420) le 03/06/2013
- Agrandissement des garages communaux (Tranche II) 
Marché attribué à SARL Perrin Frères pour le lot n°1 Gros Oeuvre-VRD le 19/02/2013
Marché attribué à COLIN SARL pour le lot n°2 Charpente couverture zinguerie le 19/02/2013
Marché attribué à SARL Beauquis-Gonthier pour le lot n°3 Serrurerie le 19/02/2013
Marché attribué à ATME DESCHAMPS Génie électrique pour le lot n°13 Electricité – Chauffage électrique le 19/02/2013
- Réalisation de parkings cars et véhicules légers 
Marché attribué à MILLET PAYSAGES (73420)
- Fourniture et pose de compteurs d'eau potable et de matériel de radiorelève
Marché attribué à LHENRY Père et Fils (38320) le 16/09/2013
	";"";"";"License Not Specified";"2013-01-01";"2013-12-31";"";"";False;"2014-05-28T15:19:17.081000";"2015-03-26T07:34:16.249000";"";False;1;1;"rtf";"";"";"";"";"";"0.67";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1446;47
"5387fc78a3a7291cb36754db";"Publicité annuelle des marchés conclus en 2013";"publicite-annuelle-des-marches-conclus-en-2013";"";"https://www.data.gouv.fr/datasets/publicite-annuelle-des-marches-conclus-en-2013";"";"";"samuel-balla";"534fff48a3a7292c64a77b19";"- Maîtrise d'œuvre pour la construction d'un espace de baignade au camping
Marché attribué à Atelier KPDP (73000) le 05/12/2013
- Création d’un réseau d’eaux pluviales sous le chemin des Galles 
Marché attribué à VTM COUTURIER	(73170) le 18/12/2013
- Travaux de voirie 2013 
Marché attribué à EIFFAGE TRAVAUX PUBLICS (73420) le 03/06/2013
- Agrandissement des garages communaux (Tranche II) 
Marché attribué à SARL Perrin Frères pour le lot n°1 Gros Oeuvre-VRD le 19/02/2013
Marché attribué à COLIN SARL pour le lot n°2 Charpente couverture zinguerie le 19/02/2013
Marché attribué à SARL Beauquis-Gonthier pour le lot n°3 Serrurerie le 19/02/2013
Marché attribué à ATME DESCHAMPS Génie électrique pour le lot n°13 Electricité – Chauffage électrique le 19/02/2013
- Réalisation de parkings cars et véhicules légers 
Marché attribué à MILLET PAYSAGES (73420)
- Fourniture et pose de compteurs d'eau potable et de matériel de radiorelève
Marché attribué à LHENRY Père et Fils (38320) le 16/09/2013
	";"";"unknown";"License Not Specified";"2013-01-01";"2013-12-31";"fr:commune";"";False;"2014-05-28T15:16:15.469000";"2014-11-05T02:04:19.295000";"";False;0;0;"";"";"";"";"";"";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";446;""
"5387fc74a3a7291cb36754d9";"Publicité annuelle des marchés conclus";"publicite-annuelle-des-marches-conclus";"";"https://www.data.gouv.fr/datasets/publicite-annuelle-des-marches-conclus";"";"";"samuel-balla";"534fff48a3a7292c64a77b19";" Au premier trimestre de chaque année, les acheteurs doivent publier la liste des marchés de fournitures, services ou travaux conclus l'année précédente (art. 133 du Code des marchés publics). À compter du 1er janvier 2012, les modalités de recensement annuel des marchés doivent répondre aux nouvelles dispositions fixées par l'arrêté du 21 juillet 2011.
Un nombre de tranches réduit
L'obligation de publicité annuelle ne concerne pas tous les marchés publics. Le seuil de déclenchement de l'obligation est fixé à 20 000 € HT. Les marchés inférieurs à ce seuil sont placés hors du champ de ce recensement.
Puis, au sein de chaque catégorie, les marchés doivent être regroupés, en fonction de leur montant, dans différentes tranches, dont les montants sont précisés par l'arrêté d'application du 21 juillet 2011. La liste distingue 3 tranches :
    les marchés compris entre 20 000 € HT et 90 000 € HT,
    90 000 € HT et les seuils européens,
    et enfin ceux supérieurs aux seuils des procédures formalisées.
Contenu de l'information
Les marchés doivent être présentés en distinguant selon le type d'achat : travaux, fournitures et services. Une fois le classement par secteur d'achat et par tranche effectué, l'acheteur doit également faire figurer sur la liste, pour chaque marché, l'objet et la date du marché, le nom de l'attributaire, ainsi que le code postal du titulaire du marché.";"";"annual";"License Not Specified";"";"";"fr:commune";"";False;"2014-05-28T13:55:01.512000";"2014-11-05T01:34:14.120000";"";False;1;1;"rtf";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2313;106
"5387f347a3a7291cb36754a1";"Les crimes et délits enregistrés par la gendarmerie nationale";"les-crimes-et-delits-enregistres-par-la-gendarmerie-nationa-0";"";"https://www.data.gouv.fr/datasets/les-crimes-et-delits-enregistres-par-la-gendarmerie-nationa-0";"Observatoire national de la délinquance et des réponses pénales (ondrp)";"534fff9aa3a7292c64a78026";"";"";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des unités de la gendarmerie nationale localisés au lieu de leur enregistrement.
";"";"monthly";"Licence Ouverte / Open Licence";"";"";"fr:departement";"France";False;"2014-05-28T09:32:49.643000";"2016-03-15T23:34:14.668000";"necmergitur";False;3;3;"ods,xls,xlsx";"";"";"";"";"";"0.78";4;4;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;2;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";4450;1506
"5387f34aa3a7291cb36754a8";"Les crimes et délits enregistrés par la police nationale";"les-crimes-et-delits-enregistres-par-la-police-nationale";"";"https://www.data.gouv.fr/datasets/les-crimes-et-delits-enregistres-par-la-police-nationale";"Observatoire national de la délinquance et des réponses pénales (ondrp)";"534fff9aa3a7292c64a78026";"";"";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des services de la police nationale localisés au lieu de leur enregistrement.
";"";"monthly";"Licence Ouverte / Open Licence";"2014-01-01";"2014-04-30";"fr:departement";"France";False;"2014-05-28T09:16:45.127000";"2016-03-02T05:33:44.085000";"";False;3;3;"ods,xls,xlsx";"";"";"";"";"";"0.89";2;2;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";6410;1845
"59aea7eaa3a72917daf3fc86";"Equipements sportifs adresse et coordonnées";"equipements-sportifs-adresse-et-coordonnees";"";"https://www.data.gouv.fr/datasets/equipements-sportifs-adresse-et-coordonnees";"Métropole Nice Côte d'Azur";"59aea226c751df38f3f6834b";"";"";"Vous trouverez ici tous les équipements sportifs de la Ville de Nice avec leur adresse et leur numéro de téléphone.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2014-05-28T00:00:00";"2019-05-17T00:00:00";"adresse,coordonnees,equipement-sportif,telephone";False;2;2;"ods,xls";"CKAN";"opendata.nicecotedazur.org";"2014-05-28T00:00:00";"";"http://opendata.nicecotedazur.org/data/dataset/equipements-sportifs-adresse-et-coordonnees";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2161;529
"5387f348a3a7291cb36754a3";"Les crimes et délits enregistrés par la gendarmerie nationale";"les-crimes-et-delits-enregistres-par-la-gendarmerie-nationale";"";"https://www.data.gouv.fr/datasets/les-crimes-et-delits-enregistres-par-la-gendarmerie-nationale";"Observatoire national de la délinquance et des réponses pénales (ondrp)";"534fff9aa3a7292c64a78026";"";"";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des unités de la gendarmerie nationale localisés au lieu de leur enregistrement.
";"";"semiannual";"Licence Ouverte / Open Licence";"2013-01-01";"2013-12-31";"fr:departement";"France";False;"2014-05-27T16:30:14.615000";"2016-02-16T23:36:26.422000";"";False;3;3;"ods,xls,xlsx";"";"";"";"";"";"0.89";0;0;2;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";4596;1358
"5387f353a3a7291cb36754ab";"Les dépenses de prévention collective";"les-depenses-de-prevention-collective";"";"https://www.data.gouv.fr/datasets/les-depenses-de-prevention-collective";"IRDES & ECOSANTE.FR : Institut de Recherche et Documentation en Economie de la Santé";"534fff83a3a7292c64a77e87";"";"";"Export : CSV, HTML et XLS
Source : [www.ecosante.fr](http://www.ecosante.fr/) Irdes d'après données Drees, Comptes de la Santé
";"";"annual";"Licence Ouverte / Open Licence";"2000-01-01";"2012-12-31";"country";"France";False;"2014-05-27T15:52:49.049000";"2016-01-19T07:33:49.047000";"comptes-de-la-sante,prevention,prevention-collective";False;4;2;"data,html";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2181;622
"5387f349a3a7291cb36754a5";"Les crimes et délits enregistrés par la police nationale";"les-crimes-et-delits-enregistres-par-la-police-nationa-0";"";"https://www.data.gouv.fr/datasets/les-crimes-et-delits-enregistres-par-la-police-nationa-0";"Observatoire national de la délinquance et des réponses pénales (ondrp)";"534fff9aa3a7292c64a78026";"";"";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des services de la police nationale localisés au lieu de leur enregistrement.
";"";"semiannual";"Licence Ouverte / Open Licence";"2013-01-01";"2013-12-21";"fr:departement";"France";False;"2014-05-27T15:48:05.463000";"2016-03-14T10:32:26.660000";"";False;3;3;"ods,xls,xlsx";"";"";"";"";"";"0.89";2;2;2;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;1;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";7404;1423
"5387eafda3a7291cb3675499";"Crimes et délits enregistrés par la police nationale en 2013";"crimes-et-delits-enregistres-par-la-police-nationale-en-2013";"";"https://www.data.gouv.fr/datasets/crimes-et-delits-enregistres-par-la-police-nationale-en-2013";"";"";"jean-luc-besson";"534fff41a3a7292c64a77782";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des services de la police nationale localisés au lieu de leur enregistrement.
";"";"semiannual";"Licence Ouverte / Open Licence";"2013-01-01";"2013-12-31";"fr:departement";"France";False;"2014-05-27T15:25:55.993000";"2014-11-05T02:04:19.311000";"";False;0;0;"";"";"";"";"";"";"0.56";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1168;""
"5387eafca3a7291cb3675498";"Crimes et délits constatés par la police nationale en 2013";"crimes-et-delits-constates-par-la-police-nationale-en-2013";"";"https://www.data.gouv.fr/datasets/crimes-et-delits-constates-par-la-police-nationale-en-2013";"Observatoire national de la délinquance et des réponses pénales (ondrp)";"534fff9aa3a7292c64a78026";"";"";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des services de la police nationale localisés au lieu de leur enregistrement.
";"";"semiannual";"Licence Ouverte / Open Licence";"2013-01-01";"2013-12-31";"fr:departement";"";False;"2014-05-27T15:19:04.259000";"2016-02-20T21:34:19.853000";"";False;2;2;"xls,xlsx";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2897;917
"5387eafca3a7291cb3675497";"Crimes et délits constatés en 2013 par les services de la police nationale";"crimes-et-delits-constates-en-2013-par-les-services-de-la-police-nationale";"";"https://www.data.gouv.fr/datasets/crimes-et-delits-constates-en-2013-par-les-services-de-la-police-nationale";"";"";"jean-luc-besson";"534fff41a3a7292c64a77782";"Les données des faits constatés sont fournies sous forme de tables comprenant en lignes les 107 index d'infractions de l'état statistique 4001 et en colonnes les départements et collectivités d'outre-mer.
Il s'agit des faits enregistrés par l'ensemble des services de la police nationale localisés au lieu de leur enregistrement.
";"";"annual";"Licence Ouverte / Open Licence";"2013-01-01";"2013-12-31";"fr:departement";"France";False;"2014-05-27T15:16:01.578000";"2014-11-05T02:04:19.364000";"";False;0;0;"";"";"";"";"";"";"0.56";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1025;""
"5383c718a3a729162bf4f031";"Elections Européennes de mai 2014 - Résultats à Nogent-sur-Marne par bureau";"elections-europeennes-de-mai-2014-resultats-a-nogent-sur-marne-par-bureau";"";"https://www.data.gouv.fr/datasets/elections-europeennes-de-mai-2014-resultats-a-nogent-sur-marne-par-bureau";"ACTION Nogent-sur-Marne";"539ef700a3a72946de9ebe1f";"";"";"L'[ACTION](http://action-nogent.fr/) publie ici un jeu de données contenant les résultats obtenus par chaque liste dans chacun des bureaux de vote composant la commune de [Nogent-sur-Marne](http://www.ville-nogentsurmarne.fr/) pour les [élections européennes](http://www.elections2014.eu/fr) du [dimanche 25 mai 2014](http://fr.wikipedia.org/wiki/%C3%89lections_europ%C3%A9ennes_de_2014).";"";"unknown";"Licence Ouverte / Open Licence";"2014-05-25";"2014-05-25";"fr:commune";"";False;"2014-05-26T20:43:42.242000";"2014-11-06T12:46:38.148000";"";False;3;3;"ods,xlsx,csv";"";"";"";"";"";"0.78";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2057;804
"5387fdd3a3a7291cb36754e1";"Routes départementales - Grands projets 2013-2014";"routes-departementales-grands-projets-2013-2014-oise";"";"https://www.data.gouv.fr/datasets/routes-departementales-grands-projets-2013-2014-oise";"Conseil général de l'Oise";"534fff67a3a7292c64a77d7d";"";"";"Déclinaisons opérationnelles du PDMD (Plan départemental de mobilité durable) relatives aux grands projets routiers (2013-2014).
Plans des déviations en cours et à venir";"";"unknown";"Licence Ouverte / Open Licence";"";"";"other";"";False;"2014-05-26T17:27:45.401000";"2016-03-11T23:40:42.072000";"routes-departementales-pdmd-trav";False;6;6;"pdf";"";"";"";"";"";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2004;1014
"5383c54ca3a729162bf4f02f";"Décision modificative n° 3";"decision-modificative-n-3-oise";"";"https://www.data.gouv.fr/datasets/decision-modificative-n-3-oise";"Conseil général de l'Oise";"534fff67a3a7292c64a77d7d";"";"";"Délibérations relatives à la décision modificative n° 3 de 2013";"";"unknown";"Licence Ouverte / Open Licence";"";"";"other";"";False;"2014-05-26T17:27:34.426000";"2016-03-11T23:40:29.158000";"budget-decision-modificative-dm3";False;1;1;"pdf";"";"";"";"";"";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1979;172
"5387fcb1a3a7291cb36754dc";"Rapports d'activités du Conseil général";"rapports-d-activites-du-conseil-general-oise";"";"https://www.data.gouv.fr/datasets/rapports-d-activites-du-conseil-general-oise";"Conseil général de l'Oise";"534fff67a3a7292c64a77d7d";"";"";"Le rapport d'activités établit un bilan des politiques départementales (2011 et 2012)";"";"annual";"Licence Ouverte / Open Licence";"";"";"other";"";False;"2014-05-26T17:27:07.479000";"2016-03-11T23:40:37.833000";"rapports-d-activites";False;2;2;"pdf";"";"";"";"";"";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2320;288
